bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,unit,zestimate,zipcode,zpid,newConstructionType,taxRate,taxAssessedValue
2,2,Martinez,USA,USD,15,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,37.995327,{'is_FSBA': True},1368,-122.06425,Not Available,Not Available,175000,175000,0,False,CA,318 La Vina St,Not Available,182300,94553,2057134339,Not Available,0.71,124250.0
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.010548,"{'is_FSBA': True, 'is_openHouse': True}",1556,-122.11727,sqft,5227.2,720000,720000,3499,False,CA,1311 Oak St,Not Available,728800,94553,18491170,Not Available,0.71,511200.0
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.9927,"{'is_FSBA': True, 'is_openHouse': True}",1168,-122.107124,sqft,0,549000,549000,2590,False,CA,1407 Hull Ln,Not Available,548800,94553,18401161,Not Available,0.71,389790.0
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.980625,{'is_FSBA': True},1338,-122.10032,sqft,1102.068,650000,650000,0,False,CA,1504 Ashwood Dr,Not Available,0,94553,18396748,Not Available,0.71,461500.0
2,2,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.01729,{'is_FSBA': True},1052,-122.14144,sqft,5227.2,675000,675000,2726,False,CA,330 Richardson St,Not Available,673300,94553,18488894,Not Available,0.71,479250.0
0,0,Martinez,USA,USD,24,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.005596,{'is_FSBA': True},87200,-122.07814,acres,2,1800000,1800000,3383,False,CA,4500 Blum Rd,Not Available,1145800,94553,18398113,Not Available,0.71,1278000.0
2,2,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.010628,"{'is_FSBA': True, 'is_openHouse': True}",1038,-122.11713,sqft,5227.2,575000,575000,2656,False,CA,1321 Oak St,Not Available,581500,94553,18491169,Not Available,0.71,408250.0
2,3,Martinez,USA,USD,31,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},1368,0.0,Not Available,Not Available,205000,205000,619,False,CA,352 Avenida Flores UNIT 71,Unit 71,214400,94553,2064014329,Not Available,0.71,145550.0
0,3,Martinez,USA,USD,35,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.987663,{'is_FSBA': True},Not Available,-122.170555,acres,182,10330000,10330000,0,False,CA,1230 Christie Rd,Not Available,0,94553,2057481369,Not Available,0.71,7334300.0
0,0,Martinez,USA,USD,48,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.99556,{'is_FSBA': True},6325,-122.135345,sqft,6534,45000,45000,3350,False,CA,3911 Saint Marys St,Not Available,0,94553,18488582,Not Available,0.71,31950.0
1,4,Martinez,USA,USD,49,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.009335,{'is_FSBA': True},1702,-122.13561,sqft,4356,545000,545000,2993,False,CA,127 Arreba St,Not Available,0,94553,18489180,Not Available,0.71,386950.0
3,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.992733,"{'is_newHome': True, 'is_openHouse': True}",1376,-122.10591,sqft,5.7499,949000,949000,3214,False,CA,504 Laurel Knoll Ct,Not Available,941300,94553,337917353,NEW_CONSTRUCTION_TYPE_OTHER,0.71,673790.0
3,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.992733,"{'is_newHome': True, 'is_openHouse': True}",1844,-122.10591,sqft,7.8844,1027120,1027120,3672,False,CA,516 Laurel Knoll Ct,Not Available,1016400,94553,337917418,NEW_CONSTRUCTION_TYPE_OTHER,0.71,729255.2
3,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.992733,"{'is_newHome': True, 'is_openHouse': True}",1376,-122.10591,sqft,5.7499,949000,949000,3214,False,CA,512 Laurel Knoll Ct,Not Available,941300,94553,337917469,NEW_CONSTRUCTION_TYPE_OTHER,0.71,673790.0
3,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.992733,"{'is_newHome': True, 'is_openHouse': True}",1844,-122.10591,sqft,8.3635,1027120,1027120,3672,False,CA,500 Laurel Knoll Ct,Not Available,1018100,94553,337917480,NEW_CONSTRUCTION_TYPE_OTHER,0.71,729255.2
0,0,Martinez,USA,USD,58,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.00218,{'is_FSBA': True},4600,-122.130875,sqft,4791.6,260000,260000,2077,False,CA,3100 Castro St,Not Available,0,94553,18488762,Not Available,0.71,184600.0
2,3,Pacheco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.99046,{'is_FSBA': True},1225,-122.07367,sqft,6534,725000,725000,3292,False,CA,1102 Temple Dr,Not Available,722300,94553,18363027,Not Available,0.71,514750.0
3,4,Martinez,USA,USD,69,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,38.016624,{'is_FSBA': True},1963,-122.14312,sqft,7902,849900,849900,3295,False,CA,24-26 Foster St,Not Available,859200,94553,2080279815,Not Available,0.71,603429.0
3,3,Montara,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.5435,"{'is_FSBA': True, 'is_openHouse': True}",2580,-122.50526,sqft,5250,1625000,1625000,6006,False,CA,1050 Acacia St,Not Available,1666000,94037,79842275,Not Available,0.71,1153750.0
2,3,Montara,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.54292,{'is_FSBA': True},1630,-122.502495,sqft,7500,1499000,1499000,5422,False,CA,1019 Cedar St,Not Available,1554700,94037,15533283,Not Available,0.71,1064290.0
0,0,Montara,USA,USD,20,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.538063,{'is_FSBA': True},Not Available,-122.49432,sqft,6100,99950,99950,0,False,CA,0 Hermosa Rd,Not Available,0,94037,2057189761,Not Available,0.71,70964.5
0,0,Montara,USA,USD,23,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.547523,{'is_FSBA': True},Not Available,-122.501854,acres,1.3077,699000,699000,2650,False,CA,700 Cedar St,Not Available,0,94037,181396480,Not Available,0.71,496290.0
0,0,Montara,USA,USD,30,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.54022,{'is_FSBA': True},Not Available,-122.50864,sqft,5000,578888,578888,2988,False,CA,547 6th St,Not Available,0,94037,181396049,Not Available,0.71,411010.48
3,4,Montara,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.54061,{'is_FSBA': True},3170,-122.504745,sqft,9375,1599000,1599000,6499,False,CA,1190 Cedar St,Not Available,1531200,94037,82960722,Not Available,0.71,1135290.0
2,4,Montara,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.54296,{'is_FSBA': True},1300,-122.511246,sqft,5000,1198000,1198000,4841,False,CA,377 4th St,Not Available,1149100,94037,15532526,Not Available,0.71,850580.0
3,4,Montara,USA,USD,69,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.545254,{'is_FSBA': True},2996,-122.504,acres,0.527777778,2999000,2999000,6090,False,CA,931 Corona St,Not Available,2816200,94037,15533241,Not Available,0.71,2129290.0
0,0,Montara,USA,USD,218,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,sqft,8100,595000,595000,2675,False,CA,1071 Date St,Not Available,0,94037,2060637491,Not Available,0.71,422450.0
0,0,Montara,USA,USD,276,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,acres,1.96,895000,895000,2828,False,CA,N/a,Not Available,0,94037,2061442205,Not Available,0.71,635450.0
0,0,Montara,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.543568,{'is_FSBA': True},Not Available,-122.50204,sqft,6250,399000,399000,2675,False,CA,825 Edison St,Not Available,0,94037,240240241,Not Available,0.71,283290.0
4,3,Moss Beach,USA,USD,18,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.51345,{'is_newHome': True},1861,-122.51072,sqft,4761,3950000,3950000,4969,False,CA,989 Ocean Blvd,Not Available,4047700,94038,336911135,BUILDER_SPEC,0.71,2804500.0
3,3,Moss Beach,USA,USD,27,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.52916,{'is_FSBA': True},2200,-122.51561,sqft,5129,1798989,1798989,0,False,CA,60 Wylvale Ave,Not Available,0,94038,15533707,Not Available,0.71,1277282.19
2,3,Moss Beach,USA,USD,34,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,37.5087,{'is_newHome': True},1128,-122.49876,sqft,0,520000,520000,2106,False,CA,104 Barranca Ln,Not Available,0,94038,15640113,NEW_CONSTRUCTION_TYPE_OTHER,0.71,369200.0
0,0,Moss Beach,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,sqft,5150,299000,299000,2895,False,CA,0 Park Ave,Not Available,0,94038,2106077104,Not Available,0.71,212290.0
3,4,Moss Beach,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.513046,"{'is_FSBA': True, 'is_openHouse': True}",4110,-122.50991,acres,0.331565657,3999000,3999000,10884,False,CA,1001 Ocean Blvd,Not Available,3765500,94038,15534224,Not Available,0.71,2839290.0
2,2,Moss Beach,USA,USD,132,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,37.50956,{'is_FSBA': True},1375,-122.499954,Not Available,Not Available,415000,415000,2206,False,CA,114 Bonita Ln,Not Available,420100,94038,96052312,Not Available,0.71,294650.0
0,0,Moss Beach,USA,USD,239,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,sqft,5000,389000,389000,2828,False,CA,0 Pearl Ave,Not Available,0,94038,2072726066,Not Available,0.71,276190.0
3,4,Moss Beach,USA,USD,269,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.529243,{'is_FSBA': True},2400,-122.51376,sqft,5040,1398000,1398000,6299,False,CA,701 Etheldore St,Not Available,1324800,94038,15533735,Not Available,0.71,992580.0
0,0,Moss Beach,USA,USD,288,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,sqft,5000,399000,399000,2985,False,CA,0 Wave Ave,Not Available,0,94038,2077548988,Not Available,0.71,283290.0
0,0,Moss Beach,USA,USD,293,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.51513,{'is_FSBA': True},Not Available,-122.51074,sqft,5000,699000,699000,2895,False,CA,90 Madrone Ave,Not Available,0,94038,2061637251,Not Available,0.71,496290.0
0,0,Moss Beach,USA,USD,1262,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.51449,{'is_FSBA': True},Not Available,-122.51167,acres,0.548048669,750000,750000,2895,False,CA,888 Ocean Blvd,Not Available,0,94038,2085036999,Not Available,0.71,532500.0
2,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.613327,"{'is_FSBA': True, 'is_openHouse': True}",1500,-122.47745,sqft,5000.688,1400000,1400000,4500,False,CA,157 Juanita Ave,Not Available,1484700,94044,15493636,Not Available,0.71,994000.0
3,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.65325,"{'is_FSBA': True, 'is_openHouse': True}",1800,-122.476715,acres,0.261707989,1295000,1295000,4069,False,CA,39 Idlewild Ct,Not Available,1434100,94044,15477532,Not Available,0.71,919450.0
1,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.592003,"{'is_FSBA': True, 'is_openHouse': True}",1040,-122.494064,sqft,5876.244,949000,949000,0,False,CA,8 Cadiz Ct,Not Available,0,94044,15505334,Not Available,0.71,673790.0
2,3,Pacifica,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.60832,{'is_FSBA': True},1390,-122.49356,sqft,4460,1150000,1150000,4534,False,CA,424 Buel Ave,Not Available,1204900,94044,15502836,Not Available,0.71,816500.0
2,4,Pacifica,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.631664,{'is_FSBA': True},1620,-122.49183,sqft,3484.8,1049990,1049990,4994,False,CA,125 Pacific Ave,Not Available,1132700,94044,15489511,Not Available,0.71,745492.8999999999
3,4,Pacifica,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.66305,{'is_newHome': True},1240,-122.48286,sqft,4088,1499000,1499000,4040,False,CA,216 Edgewood Dr,Not Available,1565500,94044,15478288,BUILDER_SPEC,0.71,1064290.0
0,0,Pacifica,USA,USD,11,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},0,0.0,acres,1.2728,2100000,2100000,2463,False,CA,2 Ohlone Dr,Not Available,0,94044,2075369265,Not Available,0.71,1491000.0
3,5,Pacifica,USA,USD,13,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.583557,{'is_FSBA': True},1820,-122.49695,sqft,7076,1845888,1845888,5105,False,CA,1004 Monte Verde Dr,Not Available,1846400,94044,15506118,Not Available,0.71,1310580.48
2,2,Pacifica,USA,USD,14,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.65644,{'is_FSBA': True},1281,-122.49267,Not Available,Not Available,1249000,1249000,3834,False,CA,224 Palmetto Ave,Not Available,1390100,94044,2083011861,Not Available,0.71,886790.0
0,5,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.596966,"{'is_FSBA': True, 'is_openHouse': True}",0,-122.496475,sqft,8359.164,1998000,1998000,3639,False,CA,659-659A Ladera Way,Not Available,2200700,94044,2057133115,Not Available,0.71,1418580.0
2,5,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,0.0,"{'is_FSBA': True, 'is_openHouse': True}",2140,0.0,sqft,8359.164,1998000,1998000,5500,False,CA,659-659 Ladera Way,Not Available,2194400,94044,2057151581,Not Available,0.71,1418580.0
2,2,Pacifica,USA,USD,21,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.653557,{'is_FSBA': True},1050,-122.489426,sqft,814,759000,759000,3204,False,CA,205 Clifton Rd,Not Available,751900,94044,15475141,Not Available,0.71,538890.0
3,2,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.602192,"{'is_FSBA': True, 'is_openHouse': True}",1590,-122.49652,acres,9.8203,1480000,1480000,4588,False,CA,415 Roberts Rd,Not Available,1544500,94044,15639327,Not Available,0.71,1050800.0
3,4,Pacifica,USA,USD,21,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.656048,{'is_FSBA': True},1610,-122.4837,sqft,5880,1388000,1388000,0,False,CA,175 Beachview Ave,Not Available,0,94044,15477285,Not Available,0.71,985480.0
2,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.649612,"{'is_FSBA': True, 'is_openHouse': True}",1777,-122.48643,sqft,6300,1299000,1299000,4960,False,CA,424 Perry Ave,Not Available,1314200,94044,15475407,Not Available,0.71,922290.0
2,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.61202,"{'is_FSBA': True, 'is_openHouse': True}",1552,-122.48517,sqft,5000,1428000,1428000,3933,False,CA,246 Hillside Dr,Not Available,1403100,94044,15493403,Not Available,0.71,1013880.0
0,0,Pacifica,USA,USD,24,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,acres,4.4501,999000,999000,2355,False,CA,6 & 8 Hinton Ranch Rd,Not Available,0,94044,2062749402,Not Available,0.71,709290.0
4,5,Pacifica,USA,USD,27,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.62789,{'is_FSBA': True},3300,-122.4886,sqft,5790,2195000,2195000,7573,False,CA,40 Eastlake Ave,Not Available,2129600,94044,15489915,Not Available,0.71,1558450.0
2,3,Pacifica,USA,USD,35,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.620605,{'is_FSBA': True},1490,-122.4837,sqft,5000,1398000,1398000,4614,False,CA,744 Arleen Way,Not Available,1364200,94044,15493268,Not Available,0.71,992580.0
3,5,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.653255,{'is_FSBA': True},2210,-122.47441,sqft,3737.448,1888888,1888888,5051,False,CA,11 Lone Mountain Ct,Not Available,1635000,94044,51602530,Not Available,0.71,1341110.48
0,0,Pacifica,USA,USD,62,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.6495,{'is_FSBA': True},Not Available,-122.49023,acres,62.45,18000000,18000000,2350,False,CA,0 Manor Dr,Not Available,0,94044,2057891339,Not Available,0.71,12780000.0
4,4,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.609856,"{'is_FSBA': True, 'is_openHouse': True}",2310,-122.47747,acres,0.258264463,2249000,2249000,5452,False,CA,311 Keith Ave,Not Available,2142800,94044,15493822,Not Available,0.71,1596790.0
2,2,Pacifica,USA,USD,63,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.592182,{'is_FSBA': True},940,-122.46463,Not Available,Not Available,698000,698000,3099,False,CA,1109 Oddstad Blvd,Not Available,747200,94044,15504665,Not Available,0.71,495580.0
3,2,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.60095,"{'is_FSBA': True, 'is_openHouse': True}",1300,-122.48734,sqft,1488,950000,950000,3684,False,CA,911 Fassler Ave,Not Available,919100,94044,15503007,Not Available,0.71,674500.0
4,4,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.612656,{'is_FSBA': True},3208,-122.47976,sqft,7500,3195000,3195000,6784,False,CA,220 Minerva Ave,Not Available,3014800,94044,15493580,Not Available,0.71,2268450.0
3,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.632793,{'is_FSBA': True},2310,-122.48597,sqft,9411,1850000,1850000,5170,False,CA,403 Goodman Rd,Not Available,1944900,94044,15489560,Not Available,0.71,1313500.0
2,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.61931,{'is_FSBA': True},1280,-122.48343,sqft,5850,1348000,1348000,4355,False,CA,812 Burns Ct,Not Available,1299800,94044,15493344,Not Available,0.71,957080.0
0,0,Pacifica,USA,USD,84,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,acres,0.889921947,1650000,1650000,2463,False,CA,Lots 4 12 Oddstad Way,Not Available,0,94044,2058145789,Not Available,0.71,1171500.0
3,3,Pacifica,USA,USD,104,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.587883,{'is_FSBA': True},2300,-122.45857,sqft,5000.688,1699999,1699999,5299,False,CA,622 Big Bend Dr,Not Available,1633000,94044,15504114,Not Available,0.71,1206999.29
0,0,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.610046,{'is_FSBA': True},Not Available,-122.494606,sqft,2984,225000,225000,2880,False,CA,0 Old County Rd,Not Available,0,94044,2058812642,Not Available,0.71,159750.0
0,0,Pacifica,USA,USD,112,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},57367,0.0,acres,3.26,29925000,29925000,2719,False,CA,Esplanade,Not Available,0,94044,2057481820,Not Available,0.71,21246750.0
4,3,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.65601,{'is_FSBA': True},1876,-122.48726,sqft,7245,1499000,1499000,4909,False,CA,329 Beaumont Blvd,Not Available,1426300,94044,15474883,Not Available,0.71,1064290.0
4,6,Pacifica,USA,USD,136,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.584637,{'is_newHome': True},2900,-122.497154,sqft,7800,2295888,2295888,7964,False,CA,1527 Adobe Dr #2,# 2,2184500,94044,2059257587,BUILDER_SPEC,0.71,1630080.48
0,0,Pacifica,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,acres,5.1283,550000,550000,2428,False,CA,0 Springwood Way #2,# 2,0,94044,2082730656,Not Available,0.71,390500.0
0,0,Pacifica,USA,USD,155,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.596977,{'is_FSBA': True},Not Available,-122.484985,acres,2.3182,550000,550000,2462,False,CA,8 Hinton Ranch Rd,Not Available,0,94044,181367608,Not Available,0.71,390500.0
0,0,Pacifica,USA,USD,155,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.596848,{'is_FSBA': True},Not Available,-122.48632,acres,2.13,650000,650000,2355,False,CA,6 Hinton Ranch Rd,Not Available,0,94044,181367607,Not Available,0.71,461500.0
0,0,Pacifica,USA,USD,159,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.628822,{'is_FSBA': True},0,-122.48599,acres,5.5657,2000000,2000000,2880,False,CA,10 Gypsy Hill Rd,Not Available,0,94044,181350871,Not Available,0.71,1420000.0
0,0,Pacifica,USA,USD,173,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.5937,{'is_FSBA': True},Not Available,-122.512,sqft,7225,675000,675000,3234,False,CA,0 Olympian Way,Not Available,0,94044,2111048488,Not Available,0.71,479250.0
